,Predicted_price
4,13944.5806265456
5,11084.9275883398
7,17527.0940901907
9,24089.8135740487
11,15996.4760908322
12,17225.4311776961
13,21080.5550109696
14,22707.6209471385
19,5333.92001403357
20,6267.82344059219
21,6554.25343122628
22,6105.71594148285
23,6067.53890648691
24,8327.32654044716
25,6410.84508413783
26,7623.34516685206
27,7623.34516685206
29,8361.70574094437
30,13162.409951776
31,6132.92905357883
32,6534.67630880371
33,6499.67164545758
34,7156.99417447322
35,7215.902963034
36,7129.51460617232
37,6646.37580712464
38,8534.26434011006
39,8872.72904264013
40,8857.64480453544
41,8049.34732824861
42,12833.6111267419
43,10368.7626139987
48,32301.6057648119
51,6965.24316025964
52,6562.77235326525
53,6575.27530589145
54,6625.95828409759
55,6618.90323253476
60,9507.76041764218
61,9735.36346186365
62,9507.76041764218
63,9735.36346186365
65,10866.4409176892
66,18214.6461461972
68,26252.8922348002
69,27773.9406724601
70,28106.2202711728
71,31751.5402651921
73,35042.0264759093
77,5837.7382833579
78,5838.15443264529
79,6549.51021562726
80,7867.65307238977
81,10087.1792906975
82,8085.11566150906
86,6924.58757375724
87,8543.62298258066
88,9373.05465161006
89,9328.68376849174
90,6212.25975755813
91,7137.65755856269
92,7034.79776399622
93,7001.88821328302
94,7402.33101206275
95,7150.43925775726
96,7449.80214103013
97,7115.41187608153
98,7456.07156058656
99,8299.21668033349
100,9359.85172348599
101,9650.47849430304
102,13277.1045777881
103,14846.7637939077
104,12689.0052878363
105,16584.9969698774
106,19495.954208459
107,18184.519404379
108,14100.0533411828
109,15369.8582842306
112,15224.864275122
113,16137.542283096
116,14788.0411053627
117,16137.542283096
118,17951.3461712193
119,5931.52326478791
120,7930.42407681893
121,7352.09149195171
122,6823.66941679465
123,7738.93517481527
124,8075.70170134988
126,22024.76875919
133,12466.0487720943
134,14587.383219577
135,15081.8132724716
136,15415.7526722163
137,17939.4312529475
138,21135.9356745701
139,6229.55938026617
140,6496.41285170803
141,7515.39255762369
142,6871.18262829047
143,7778.55616940827
144,9819.32513644989
145,8566.10997822521
146,10407.8141520655
147,7594.51658568885
148,10574.4267903009
149,8175.43330163311
150,12162.6622071202
151,6027.19485898233
152,6320.78082233601
153,6089.00595651999
154,7609.11108891587
155,7313.27202652005
156,9334.43855782152
157,6911.25850598798
158,7823.86969742893
159,8372.66259698086
160,7761.4534806773
161,7583.69470008852
162,7936.21845988801
163,8126.58972169619
164,8492.92105653172
165,8412.11230550757
166,9218.51414030722
167,9519.91183570718
168,9168.20657927819
169,9134.87632132382
170,9136.3790099265
171,11275.8700982869
172,11957.3092723837
173,17697.9102750173
174,9014.77427293203
175,10627.6491968878
176,10328.3514216549
177,10388.7057468645
178,10630.7633078098
179,17026.9959064851
180,18148.0993950018
181,24804.4735265144
183,8468.5119844888
184,8384.86160517523
185,8487.29698810633
186,8418.16033284425
187,8871.58050934684
188,9613.91258798793
189,9670.85820829941
191,9450.43249565004
195,13348.2242141536
196,13392.070697643
197,15340.769921466
198,15131.4406844828
199,18880.6563816668
200,18705.4278841599
201,16973.7832410973
202,18892.3927768702
203,9567.91327707443
204,22161.505933154
205,22696.070372143
