,Predicted_Type
1,0.891066210284456
2,0.98021628534081
3,0.993971229926281
4,0.87244014304367
5,1.47341641043637
6,0.790921622962118
7,0.859977627672247
8,0.97513382956685
9,0.971895882587614
10,1.07818548072744
11,0.781303234227374
12,1.04630082837104
13,0.959054775210661
14,0.587251784205793
15,0.577105426235943
16,0.999345935326691
17,1.00676659851673
18,1.06429888490427
19,0.606268831353477
20,1.15129710312212
21,1.12831454623932
22,1.45397268160638
23,0.915905024475011
24,1.21903709675396
25,1.18867150094331
26,1.34266164160089
27,0.957876325929565
28,1.27558552872081
29,1.04332149105511
30,1.19345631959612
31,1.0623299970034
32,0.977753018145224
33,1.08892672205747
34,1.04067737984879
35,1.18926510852572
36,1.25269370142142
37,1.16583999233242
38,1.30104369539791
39,1.20916497239696
40,1.13525476922416
41,1.20394452432339
42,1.36344657304571
43,0.849914976238966
44,1.59928402542519
45,1.34688718478374
46,1.2748378961766
47,0.996411719950163
48,1.10060801333722
49,1.21584767423428
50,0.945297894654644
51,1.01960171795491
52,0.834850624833112
53,0.858519838836433
54,0.973743309259291
55,1.18234671593473
56,1.39655002189244
57,1.21020494768912
58,0.950458668189228
59,0.952281075869617
60,2.56444758853741
61,2.0726242919188
62,2.48638808119322
63,1.85682259080399
64,1.81364513384108
65,1.98342896476863
66,1.54971992884289
67,1.47019605454814
68,1.95089315938015
69,1.97985850016075
70,2.09548221154443
71,2.2173495154935
72,1.64496855262194
73,2.16361391844353
74,1.62730469905056
75,1.96633634998649
76,2.23909107997651
77,2.00748143736834
78,2.25399300968284
79,1.78839078159158
80,1.81503061254503
81,1.92764463921025
82,1.49012751012285
83,2.00270706230602
84,2.31063570526591
85,1.80212329925436
86,1.77682362312069
87,2.12304615619204
88,2.07227518420331
89,1.97285836130254
90,2.01554709483692
91,2.01399395338086
92,2.28275114750882
93,2.10963176647088
94,1.8742872487928
95,2.15455785586587
96,1.60982047875176
97,2.5287146970622
98,1.72598261818596
99,1.42699940171362
100,1.48705831246081
101,1.77947258392592
102,2.06641714215992
103,2.00355420124934
104,2.46276714962836
105,1.80390870082963
106,1.98004608379607
107,1.78586634700343
108,2.07639312226202
109,2.15141329597869
110,1.4459166658994
111,2.24575286546877
112,2.15416725866035
113,1.65056876280779
114,2.1838103821898
115,1.96929081403114
116,1.87082629372857
117,2.16622080457824
118,2.07540143613657
119,2.4246113102502
120,2.02780809261912
121,1.71432020719708
122,1.116498976242
123,2.14586899754636
124,1.99688276299901
125,1.80398347225804
126,1.88631262444556
127,1.83607293091018
128,2.19103650888323
129,2.06094279883116
130,2.22229646195291
131,2.49677755997807
132,2.69192418092163
133,2.95291981854735
134,2.89830199980996
135,2.73371172015679
136,2.75286010598573
137,2.8308641371255
138,3.1193365998105
139,2.76779441780862
140,2.92234761616692
141,2.56301635130504
142,2.49466746463735
143,2.70556268676319
144,2.59828081991063
145,2.79321363074003
146,2.72684108957452
147,3.10974593593705
148,3.05985505722222
149,3.08377268500987
150,2.99656218793607
151,2.94776817323869
152,3.23998450788775
153,3.28231879948464
154,2.93931621973386
155,3.07213858613956
156,3.05769373773781
157,3.0139673342786
158,3.07303930273008
159,3.02494204543587
160,3.09082026244513
161,3.25374821750354
162,2.58823404156976
163,2.72394995780967
164,2.64224902225937
165,3.02891932284724
166,3.00844349642751
167,2.99091972447069
168,3.03434981762858
169,2.82027657950829
170,3.08988221432244
171,2.99494750556946
172,3.31260605567355
173,2.82795064440329
174,2.81356228970982
175,2.93591998657919
176,3.03334551022614
177,2.84005194901032
178,3.13110050013406
