,Predicted_AverageOzoneReading
5,3.93842637140545
6,6.08396436529255
7,4.04441869938145
8,3.16670014469265
9,4.31123667147956
12,4.91175679715424
13,6.86138671643333
14,3.79788390041752
15,5.04395939766793
16,3.33110292041238
19,7.16540881469187
21,3.96629800435637
22,2.9065036245207
23,3.44013475845005
27,7.82296714315325
29,3.54122047749877
30,6.81118806669991
33,15.0826968089042
34,10.0916897579697
35,6.82363878888027
36,3.076105872311
37,4.47982792747582
40,2.92495570969497
41,6.11154346461717
43,5.76703119320353
44,11.3357123895363
48,12.1763260643691
49,16.0108682059953
51,5.10993670116133
54,4.79835513149115
55,4.20294479735036
56,11.2686538579683
57,12.685400799539
58,19.5821085918941
61,3.26671077525943
62,3.0697714678281
63,2.18356578479898
65,5.24308860213683
68,5.05398721927493
69,5.04364511229696
70,5.99319398934426
71,5.46295957520063
72,10.2014431438196
75,17.3868865686879
76,10.54283135862
77,19.0559179962566
78,11.7942507707893
79,9.66121973560231
82,12.4471201855768
83,14.0236017934501
85,11.1539353355282
86,9.85416150615479
89,7.15305190360135
90,13.4303182966273
91,7.53772536784588
92,5.08792601021622
93,11.4570639801434
96,3.65651537432066
97,4.62004380273512
98,10.9550512348671
99,3.11615572911176
100,6.30748471645613
103,4.52611656878487
104,4.4767443471173
105,3.84815132888905
106,5.65370814752081
110,15.2096321572482
111,23.3468407605403
112,19.952002985668
113,5.59746653319966
114,10.910069215562
117,9.96523464536731
118,5.89090704165201
119,5.68570922965422
120,11.8496276614844
121,26.2838069379784
125,12.3968007627213
127,6.30057145079695
128,9.97910481912647
131,20.0042179288766
132,24.7370285620108
133,30.5388638976934
134,28.9714217562129
135,27.4124639702584
146,7.9642273057186
149,10.9835839435809
154,16.9130060992994
155,13.1171994889411
156,12.8629914290507
159,10.0810427780265
160,7.84984135414721
161,5.15339509023648
162,5.90486307080463
163,8.99072125166735
166,25.0447751494171
167,25.6814391912858
168,12.636923095901
169,16.3007717108995
170,23.4789166550607
173,18.948015465885
174,16.644226891847
175,18.08032110024
176,16.8284448434188
188,35.924044156626
191,25.7640086819223
194,17.0351087289385
195,16.2825692642734
196,19.3503847425075
198,7.03402523981167
201,15.6981076749689
202,26.2211539836849
203,27.7688784515163
205,17.0336732231088
208,18.8954306139076
209,23.9948191984949
210,18.2816394249178
215,10.4451547607079
216,10.6578318354052
222,14.2183174235726
224,25.4558899325034
225,20.1132644510476
229,3.42855787472056
230,8.25028167193957
231,5.71431425954093
233,16.7161698764524
237,19.699848687528
238,25.0268195058907
239,21.3342433218635
240,33.3240374912183
243,38.0607083361095
244,23.0000000000002
245,19.6493314353797
246,18.2414142390668
247,18.9087950324098
251,26.7328566625544
252,16.3181620394486
257,19.5740617944731
258,22.0887694688742
259,8.6344616863803
261,8.37618356393467
265,17.8938398303384
266,14.9530864418562
268,11.1404168646624
271,12.5550291887767
272,13.2051304882516
273,7.41895719214813
274,7.14156513362937
275,4.54192492785302
278,18.2614293688207
279,25.8138655152296
280,27.1863985748566
281,30.409569414069
282,12.7553758468565
286,20.5364986087101
287,27.7195422748366
288,21.2307385132987
289,13.2577014502201
292,9.03042036009264
293,19.3735060047159
294,14.2851666046378
295,11.3985842665897
296,7.91949636577762
301,7.23813427852456
302,7.33757179858537
303,8.12096571343617
308,12.2276550602235
310,5.62088291608129
314,11.0645999880885
315,14.3920017177977
316,4.28240347801257
317,2.60694861556796
320,6.30325175293637
321,5.00591703123399
322,9.28161443793717
323,5.90584698554759
324,11.8958465685287
327,10.9302209181805
328,12.1750006720119
329,9.72125938721784
331,4.001174095676
334,3.78898763073132
335,9.04140703757066
336,2.35174763199006
337,4.11752863014917
338,4.75228083053773
341,2.96696786280296
342,5.26172195936245
343,3.20788589284845
344,3.04179528759208
345,6.64953945885721
348,3.32877012917268
349,3.94459855171821
350,3.81684847778765
351,1.86521464366687
352,2.30378905383188
355,3.24378339716043
356,2.54392029302557
357,2.06585328118035
358,2.56582689258604
362,3.8465422382234
363,3.14412637462458
364,2.59755125378029
365,2.5083700868793
