,Predicted_censored,CensoredProbability,NonCensoredProbability
1,0,0.778976684827603,0.221023315172398
2,0,0.842430398129447,0.157569601870553
3,1,0.314203882898897,0.685796117101103
4,0,0.816439031890002,0.183560968109998
5,1,0.397913932703949,0.602086067296051
6,1,0.121324132412386,0.878675867587614
7,0,0.940960989294903,0.0590390107050971
8,0,0.920163590656804,0.0798364093431961
9,1,0.0797837641135337,0.920216235886466
10,0,0.780454295094098,0.219545704905902
11,1,0.294097400057864,0.705902599942136
12,1,0.197441705094455,0.802558294905545
13,0,0.840179267145077,0.159820732854923
14,0,0.816844405136231,0.183155594863769
15,0,0.852883717787663,0.147116282212337
16,0,0.662986820467968,0.337013179532032
17,0,0.518082787330894,0.481917212669106
18,0,0.833765497470047,0.166234502529953
19,0,0.922346164075056,0.0776538359249444
20,0,0.63470362068281,0.36529637931719
21,0,0.720688665790272,0.279311334209728
22,0,0.773287919011786,0.226712080988214
23,0,0.802575116900612,0.197424883099388
24,0,0.817775987754044,0.182224012245956
25,1,0.0873094535478103,0.91269054645219
26,0,0.717558554468908,0.282441445531092
27,1,0.438181945625425,0.561818054374575
28,0,0.588098050973888,0.411901949026112
29,0,0.649885851521359,0.350114148478641
30,0,0.694950256621485,0.305049743378515
31,0,0.727063861636279,0.272936138363721
32,0,0.711998830790788,0.288001169209212
33,0,0.998747260036968,0.00125273996303158
34,0,0.711658764628949,0.288341235371051
35,0,0.560261263104918,0.439738736895082
36,0,0.654660216970341,0.345339783029659
37,1,0.273855487300516,0.726144512699484
38,0,0.639608968500699,0.360391031499301
39,0,0.516370453956687,0.483629546043313
40,0,0.704439313534119,0.295560686465881
41,1,0.485908906815296,0.514091093184704
42,1,0.224976746964346,0.775023253035654
43,1,0.315245674430363,0.684754325569637
44,0,0.565731869133155,0.434268130866845
45,1,0.488239567329946,0.511760432670054
46,0,0.951353660441918,0.0486463395580818
47,0,0.876233642569171,0.123766357430829
48,1,0.253758574809359,0.746241425190641
49,0,0.849154060979293,0.150845939020707
50,1,0.412131972202588,0.587868027797412
51,0,0.718407847663662,0.281592152336338
52,0,0.684424448861568,0.315575551138432
53,0,0.672135385059509,0.327864614940491
54,1,0.235128002774012,0.764871997225988
55,1,0.210214557919684,0.789785442080316
56,1,0.323466408015128,0.676533591984872
57,0,0.868641095278946,0.131358904721054
58,0,0.920009263749246,0.0799907362507541
59,0,0.759959881714185,0.240040118285815
60,0,0.768748450074264,0.231251549925736
61,1,0.191796268258249,0.808203731741751
62,0,0.698674358290673,0.301325641709327
63,1,0.218905437468728,0.781094562531272
64,0,0.716175356742858,0.283824643257142
65,0,0.756436135956344,0.243563864043656
66,1,0.243714636807702,0.756285363192298
67,1,0.255697456425009,0.744302543574991
68,1,0.184587891170165,0.815412108829835
69,1,0.144581706886707,0.855418293113293
70,1,0.329699402392468,0.670300597607532
71,1,0.495678836009137,0.504321163990863
72,0,0.742156308667994,0.257843691332006
73,1,0.466444478092248,0.533555521907752
74,1,0.1445810043941,0.8554189956059
75,1,0.146961868071193,0.853038131928807
76,1,0.328453935027096,0.671546064972904
77,0,0.668873385060248,0.331126614939752
78,1,0.291832656011641,0.708167343988359
79,1,0.33848612511367,0.66151387488633
80,0,0.609916208094106,0.390083791905894
81,1,0.176869262944841,0.823130737055159
82,0,0.67939050159593,0.32060949840407
83,1,0.295974338502015,0.704025661497985
84,0,0.762313932393733,0.237686067606267
85,0,0.60304138748545,0.39695861251455
86,0,0.530723080084768,0.469276919915232
87,1,0.439529907139396,0.560470092860604
88,1,0.180485248853144,0.819514751146856
89,1,0.0996350610743625,0.900364938925638
90,1,0.398354544603208,0.601645455396792
91,1,0.186233477714813,0.813766522285187
92,0,0.877980308714846,0.122019691285154
93,0,0.979048521410263,0.0209514785897374
94,0,0.906408974864672,0.0935910251353284
95,0,0.506056642611107,0.493943357388893
96,0,0.92402895734444,0.0759710426555595
97,1,0.146854756403899,0.853145243596101
98,1,0.358530150440922,0.641469849559078
99,0,0.658194975890651,0.341805024109349
100,0,0.906656118114022,0.0933438818859783
101,1,0.284629021108062,0.715370978891938
102,0,0.850242105539972,0.149757894460028
103,0,0.713126287964757,0.286873712035243
104,0,0.642017448553379,0.357982551446621
105,1,0.258469627713987,0.741530372286013
106,0,0.574268482180834,0.425731517819166
107,0,0.875407033524614,0.124592966475386
108,1,0.400432846168956,0.599567153831044
109,0,0.725557084942058,0.274442915057942
110,0,0.770211093995636,0.229788906004364
111,0,0.635867716791671,0.364132283208329
112,0,0.679576939375108,0.320423060624892
113,1,0.0932171605556231,0.906782839444377
114,1,0.424915848884727,0.575084151115273
115,1,0.439697007416716,0.560302992583284
116,1,0.0319159017901646,0.968084098209835
117,0,0.583956894713459,0.416043105286541
118,1,0.435724456008612,0.564275543991388
119,1,0.286615803107792,0.713384196892208
120,0,0.632435274116241,0.367564725883759
121,1,0.181592437550359,0.818407562449641
122,1,0.339742592916332,0.660257407083668
123,0,0.698718971381903,0.301281028618097
124,0,0.731398150471116,0.268601849528884
125,0,0.754274072672064,0.245725927327936
126,1,0.461873620800428,0.538126379199572
127,1,0.258521992226236,0.741478007773764
128,1,0.232968854632032,0.767031145367968
129,0,0.8685613199068,0.1314386800932
130,0,0.913737026875453,0.086262973124547
131,0,0.823472159227814,0.176527840772186
132,1,0.487900342220444,0.512099657779556
133,0,0.573836572382147,0.426163427617853
134,1,0.438552600821283,0.561447399178717
135,1,0.313195579227651,0.686804420772349
136,1,0.220262861011331,0.779737138988669
137,0,0.757579168626543,0.242420831373457
138,0,0.838435539165517,0.161564460834483
139,0,0.849867158649022,0.150132841350978
140,0,0.987912313685846,0.0120876863141544
141,1,0.454815743167349,0.545184256832651
142,1,0.26772563079189,0.73227436920811
143,0,0.962616463001887,0.037383536998113
144,0,0.911775791803192,0.0882242081968075
145,1,0.282310688754912,0.717689311245088
146,1,0.282055603264967,0.717944396735033
147,0,0.778169559004844,0.221830440995156
148,1,0.256235066509039,0.743764933490961
149,1,0.247498106666893,0.752501893333107
150,0,0.74228475190341,0.25771524809659
151,1,0.270749714431178,0.729250285568822
152,1,0.403439420904649,0.596560579095351
153,0,0.547103180147045,0.452896819852955
154,0,0.529139092711045,0.470860907288955
155,0,0.544403566065713,0.455596433934287
156,1,0.203198901999164,0.796801098000836
157,1,0.427894331701085,0.572105668298915
158,1,0.184739383451858,0.815260616548142
159,0,0.598999537467787,0.401000462532213
160,1,0.219616176479393,0.780383823520607
161,0,0.740604968905592,0.259395031094408
162,0,0.835171227133757,0.164828772866243
163,0,0.593587171623661,0.406412828376339
164,1,0.416769491180913,0.583230508819087
165,0,0.91438365456413,0.08561634543587
166,1,0.204084378180705,0.795915621819295
167,1,0.219711274146607,0.780288725853393
168,0,0.653361797561897,0.346638202438103
169,0,0.77640182038554,0.22359817961446
170,1,0.257661599368688,0.742338400631312
171,1,0.288103068562415,0.711896931437585
172,1,0.240918584666952,0.759081415333048
173,1,0.382560691413107,0.617439308586893
174,0,0.665924260547319,0.334075739452681
175,0,0.829983762560807,0.170016237439193
176,1,0.306639010964388,0.693360989035612
177,0,0.843184293468989,0.156815706531011
178,0,0.953555033876341,0.0464449661236592
179,1,0.132533257505523,0.867466742494477
180,1,0.498111294476773,0.501888705523227
181,0,0.913748500756604,0.0862514992433959
182,0,0.938251436479401,0.0617485635205995
183,0,0.987021712041416,0.0129782879585842
184,0,0.932924167594811,0.0670758324051891
185,0,0.876161748114004,0.123838251885996
186,0,0.891416739611995,0.108583260388005
187,1,0.315096814886362,0.684903185113638
188,0,0.93787214245408,0.0621278575459204
189,1,0.437554011346486,0.562445988653514
190,1,0.143774627394818,0.856225372605182
191,0,0.846075810044076,0.153924189955924
192,0,0.7508216539996,0.2491783460004
193,1,0.277200047830225,0.722799952169775
194,0,0.775240726343872,0.224759273656128
195,0,0.657491086715009,0.342508913284991
196,0,0.968895186915464,0.0311048130845356
197,0,0.542082125925444,0.457917874074556
198,0,0.597616165716863,0.402383834283137
199,1,0.264843952730673,0.735156047269327
200,1,0.386563365720548,0.613436634279452
201,0,0.884186497788229,0.115813502211771
202,0,0.969246345373069,0.0307536546269313
203,0,0.921935160594981,0.0780648394050189
204,1,0.286784670399878,0.713215329600122
205,0,0.591370125648741,0.408629874351259
206,0,0.534918111967746,0.465081888032254
207,1,0.188923521223741,0.811076478776259
208,0,0.848082992751062,0.151917007248938
209,0,0.814136335524155,0.185863664475845
210,1,0.047855268010883,0.952144731989117
211,0,0.718168803039015,0.281831196960985
212,0,0.823999284247763,0.176000715752237
213,0,0.589746986061243,0.410253013938757
214,1,0.207481294319895,0.792518705680105
215,1,0.292530722107716,0.707469277892284
216,0,0.844506396862162,0.155493603137838
217,0,0.5925001420306,0.4074998579694
218,1,0.352058340318507,0.647941659681493
219,1,0.221862696235629,0.778137303764371
220,1,0.480996245079874,0.519003754920126
221,1,0.393413235434578,0.606586764565422
222,0,0.836535161289789,0.163464838710211
223,0,0.965146959103168,0.0348530408968317
224,1,0.303553361723165,0.696446638276835
225,0,0.800626959496564,0.199373040503436
226,0,0.856777621190513,0.143222378809487
227,1,0.0677017881142192,0.932298211885781
228,1,0.0825559676350014,0.917444032364999
229,0,0.501158706673637,0.498841293326363
230,0,0.557923062004194,0.442076937995806
231,1,0.490605293664624,0.509394706335376
232,0,0.6271928151603,0.3728071848397
233,1,0.378045264312794,0.621954735687206
234,1,0.460286473005708,0.539713526994292
235,1,0.42695685387175,0.57304314612825
236,0,0.952334980244447,0.0476650197555529
237,1,0.255666452605133,0.744333547394867
238,1,0.385755998916945,0.614244001083055
239,0,0.619759751160362,0.380240248839638
240,0,0.92108740241295,0.0789125975870496
241,0,0.926504585853782,0.073495414146218
242,0,0.815509009080126,0.184490990919874
243,0,0.638190024177882,0.361809975822118
244,1,0.377601145013215,0.622398854986785
245,0,0.739215545686993,0.260784454313007
246,0,0.522269051373121,0.477730948626879
247,0,0.843587016809856,0.156412983190144
248,1,0.207766907208661,0.792233092791339
249,0,0.688922330535108,0.311077669464892
250,0,0.709539722367642,0.290460277632358
251,0,0.796647025870753,0.203352974129247
252,0,0.585527879440948,0.414472120559052
253,0,0.664980181547857,0.335019818452143
254,1,0.396933272222975,0.603066727777025
255,0,0.575588753959995,0.424411246040005
256,1,0.355862143855429,0.644137856144571
257,1,0.43293876577925,0.56706123422075
258,1,0.431740542454034,0.568259457545966
259,0,0.58771072222809,0.41228927777191
260,1,0.317182917190297,0.682817082809703
261,0,0.789992989200435,0.210007010799565
262,1,0.188457996578853,0.811542003421147
263,0,0.803528319485538,0.196471680514462
264,0,0.688173403006169,0.311826596993831
265,0,0.533743321189894,0.466256678810106
266,0,0.812718299505624,0.187281700494376
267,1,0.255616669200758,0.744383330799242
268,0,0.545975010918204,0.454024989081796
269,0,0.756048234697229,0.243951765302771
270,1,0.341374729970423,0.658625270029577
271,0,0.916420204529618,0.0835797954703818
272,0,0.986721289862164,0.0132787101378362
273,1,0.417980423327969,0.582019576672031
274,0,0.920657715153393,0.0793422848466067
275,0,0.943883584310201,0.0561164156897986
276,0,0.52002391043312,0.47997608956688
277,0,0.810057055788963,0.189942944211037
278,0,0.989664040459681,0.0103359595403194
279,0,0.820100820343033,0.179899179656967
280,0,0.699275883668453,0.300724116331547
281,0,0.833400521658845,0.166599478341155
282,0,0.908377919555502,0.0916220804444976
283,0,0.879962270799102,0.120037729200898
284,0,0.505578850685507,0.494421149314493
285,0,0.948570044229638,0.0514299557703618
286,0,0.939303662365554,0.0606963376344464
287,0,0.87344629869916,0.12655370130084
288,1,0.369155821168427,0.630844178831573
289,0,0.831934835775652,0.168065164224349
290,0,0.794143135887524,0.205856864112476
291,0,0.915835738843836,0.0841642611561638
292,0,0.854605529844163,0.145394470155837
293,0,0.953588143658501,0.0464118563414987
294,0,0.91029314678416,0.0897068532158401
295,0,0.762464041716227,0.237535958283773
296,1,0.204547995849976,0.795452004150024
297,0,0.539221886242302,0.460778113757698
298,0,0.874174369791241,0.125825630208759
299,0,0.853968272176437,0.146031727823563
300,0,0.742375789991132,0.257624210008868
301,0,0.713718139407905,0.286281860592095
302,0,0.798381295301098,0.201618704698902
303,0,0.531201424642781,0.468798575357219
304,0,0.821156187858546,0.178843812141454
305,1,0.304280853907836,0.695719146092164
306,0,0.72184849958675,0.27815150041325
307,0,0.783259404255327,0.216740595744673
308,0,0.504292181593911,0.495707818406089
309,1,0.348698580305222,0.651301419694778
310,1,0.198317986572073,0.801682013427927
311,0,0.754135087297637,0.245864912702363
312,0,0.731731989238898,0.268268010761102
313,1,0.299827931479045,0.700172068520955
314,1,0.411569338857435,0.588430661142565
315,1,0.321532665424178,0.678467334575822
316,1,0.496482129719255,0.503517870280745
317,0,0.679174748887842,0.320825251112158
318,1,0.42562149128228,0.57437850871772
319,0,0.999008118394948,0.000991881605051918
320,0,0.52464171977517,0.47535828022483
321,1,0.461254564350048,0.538745435649952
322,1,0.287974812715742,0.712025187284258
323,0,0.690871135950477,0.309128864049523
324,0,0.705671572221883,0.294328427778117
325,0,0.590484730439583,0.409515269560417
326,1,0.305282626105675,0.694717373894325
327,1,0.357368075762017,0.642631924237983
328,0,0.808432082219008,0.191567917780992
329,1,0.363028048437508,0.636971951562492
330,0,0.856782769617958,0.143217230382042
331,1,0.141069571898068,0.858930428101932
332,0,0.573430324658734,0.426569675341266
333,0,0.6361326004919,0.3638673995081
334,1,0.489359932215212,0.510640067784788
335,1,0.382019753106879,0.617980246893121
336,1,0.215489239823468,0.784510760176532
337,0,0.773043972730011,0.226956027269989
338,0,0.947749733063051,0.0522502669369488
339,1,0.370915317498535,0.629084682501465
340,1,0.373078427439681,0.626921572560319
341,0,0.918338661612789,0.0816613383872111
342,0,0.716479626813804,0.283520373186196
343,1,0.300078596604479,0.699921403395521
344,0,0.668065068301575,0.331934931698425
345,1,0.281345752999149,0.718654247000851
346,1,0.277887835257058,0.722112164742942
347,0,0.814283043472257,0.185716956527743
348,1,0.32454937554829,0.67545062445171
349,1,0.356574910212035,0.643425089787965
350,0,0.683195135629124,0.316804864370876
351,1,0.222136235057902,0.777863764942098
352,0,0.796038209828112,0.203961790171888
353,1,0.384087562753239,0.615912437246761
354,1,0.470400330123447,0.529599669876553
355,1,0.351444755240563,0.648555244759437
356,1,0.402692092206312,0.597307907793688
357,0,0.645368622376653,0.354631377623347
