,Predicted_TipAmount
1,3.01557660089768
2,2.98610053950505
3,3.09242721942265
4,3.11881565268546
5,3.12719794347809
6,3.13342701067181
7,2.98610053950505
8,3.13342701067181
9,2.98610053950505
10,2.98610053950505
11,2.98610053950505
12,3.15579265687759
13,2.98610053950505
14,3.02524852155506
15,2.98610053950505
16,3.1065653455984
17,2.98610053950505
18,3.00039675997416
19,3.01557660089768
20,3.07590401684525
21,3.02218233604959
22,3.04732147600999
23,2.98610053950505
24,3.15579265687759
25,3.04445348669582
26,3.01731753528275
27,2.98610053950505
28,2.98610053950505
29,3.10829501485117
30,3.03322121411518
31,2.98610053950505
32,3.02524852155506
33,2.98610053950505
34,3.0794330931617
35,3.01731753528275
36,3.11881565268546
37,3.00039675997416
38,3.01557660089768
39,3.02524852155506
40,3.15357052003836
41,2.98610053950505
42,3.01731753528275
43,2.98610053950505
44,2.98610053950505
45,3.15134735154019
46,3.02524852155506
47,3.10829501485117
48,3.15579265687759
49,3.13532237744562
50,3.0237743605102
51,2.98610053950505
52,2.98610053950505
53,3.15579265687759
54,2.98610053950505
55,3.13342701067181
56,3.03197227214453
57,3.15579265687759
58,3.13342701067181
59,2.98610053950505
60,3.15579265687759
61,3.04732147600999
62,2.98610053950505
63,2.98610053950505
64,3.02524852155506
65,3.01731753528275
66,3.04445348669582
67,3.00803393094435
68,2.98610053950505
69,3.0460311162811
70,2.98610053950505
71,2.98610053950505
72,3.01557660089768
73,3.13342701067181
74,3.13342701067181
75,2.98610053950505
76,2.98610053950505
77,3.02218233604959
78,3.13532237744562
79,3.10829501485117
80,3.01557660089768
81,3.02867161503026
82,3.01401095123741
83,2.98610053950505
84,3.15579265687759
85,2.98610053950505
86,3.15579265687759
87,2.98610053950505
88,3.02524852155506
89,3.13124331971354
90,3.09242721942265
91,3.13532237744562
92,3.10829501485117
93,2.98610053950505
94,3.00483208661653
95,3.10829501485117
96,3.15579265687759
97,3.13532237744562
98,2.98610053950505
99,3.09242721942265
100,2.98610053950505
101,2.98610053950505
102,2.98610053950505
103,3.15579265687759
104,3.10829501485117
105,3.09242721942265
106,2.98610053950505
107,3.07414680928224
108,3.13342701067181
109,3.02524852155506
110,2.98610053950505
111,2.98610053950505
112,2.98610053950505
113,3.15579265687759
114,3.11881565268546
115,3.13342701067181
116,3.01731753528275
117,3.15134735154019
118,2.98610053950505
119,2.98610053950505
120,3.11881565268546
121,2.98610053950505
122,2.98610053950505
123,2.98610053950505
124,2.98610053950505
125,2.98610053950505
126,3.15134735154019
127,2.98610053950505
128,2.98610053950505
129,2.98610053950505
130,3.10829501485117
131,3.02524852155506
132,3.04732147600999
133,2.98610053950505
134,2.98610053950505
135,3.02524852155506
136,2.98610053950505
137,2.98610053950505
138,2.98610053950505
139,2.98610053950505
140,2.98610053950505
141,3.01731753528275
142,3.15579265687759
143,3.15579265687759
144,3.13532237744562
145,3.00647092540756
146,2.98610053950505
147,3.02524852155506
148,2.98610053950505
149,2.98610053950505
150,2.98610053950505
151,2.98610053950505
152,2.98610053950505
153,3.01557660089768
154,3.12208426462616
155,3.03322121411518
156,3.15134735154019
157,3.15579265687759
158,3.13124331971354
159,2.98610053950505
160,3.00803393094435
161,3.1065653455984
162,2.98610053950505
163,2.99443729697448
164,2.98610053950505
165,3.01731753528275
166,3.12045320493087
167,3.0794330931617
168,3.15357052003836
169,2.98610053950505
170,2.98610053950505
171,3.15579265687759
172,2.98610053950505
173,2.98610053950505
174,3.15357052003836
175,3.01557660089768
176,3.15579265687759
177,3.01731753528275
178,2.98610053950505
179,2.98610053950505
180,3.15579265687759
181,3.15579265687759
182,3.11881565268546
183,3.15579265687759
184,3.11881565268546
185,3.15579265687759
186,3.0794330931617
187,3.09242721942265
188,3.15134735154019
189,3.02524852155506
190,3.11881565268546
191,2.98610053950505
192,3.04445348669582
193,3.13532237744562
194,2.98610053950505
195,3.01401095123741
196,2.98610053950505
197,2.98610053950505
198,3.15579265687759
199,2.98610053950505
200,2.98610053950505
201,3.02524852155506
202,2.98610053950505
203,2.98610053950505
204,3.00483208661653
205,3.07414680928224
206,3.00803393094435
207,3.13342701067181
208,3.15579265687759
209,3.12045320493087
210,2.98610053950505
211,3.15134735154019
212,3.13342701067181
213,3.15579265687759
214,2.98610053950505
215,3.13532237744562
216,2.98610053950505
217,3.13532237744562
218,2.98610053950505
219,2.98610053950505
220,3.15134735154019
221,2.98610053950505
222,2.98610053950505
223,2.98610053950505
224,2.98610053950505
225,2.98610053950505
226,3.00039675997416
227,2.98610053950505
228,3.07074351567576
229,2.98610053950505
230,3.10829501485117
231,3.11881565268546
232,2.98610053950505
233,2.98610053950505
234,2.98610053950505
235,2.98610053950505
236,2.98610053950505
237,2.98610053950505
238,3.15579265687759
239,3.15579265687759
240,3.13532237744562
241,3.13532237744562
242,3.10829501485117
243,3.01731753528275
244,3.02524852155506
