,Predicted_price
1,9.28233047550378
2,9.33885499555162
3,9.34251327993984
4,9.35688481512844
5,9.28692860786278
6,9.28692860786278
7,9.34446063286335
8,9.34964646236461
9,9.2732959325553
10,9.2732959325553
11,9.2732959325553
12,9.2732959325553
13,9.2732959325553
14,9.2732959325553
15,9.2732959325553
16,9.2732959325553
17,9.2732959325553
18,9.27855690755674
19,9.34304521800302
20,9.2732959325553
21,9.2732959325553
22,9.2732959325553
23,9.2732959325553
24,9.2732959325553
25,9.2732959325553
26,9.2732959325553
27,9.2732959325553
28,9.2732959325553
29,9.2739933542566
30,9.2739933542566
31,9.27765732615755
32,9.2732959325553
33,9.35688481512844
34,9.2732959325553
35,9.2732959325553
36,9.2732959325553
37,9.2732959325553
38,9.2732959325553
39,9.27775957740619
40,9.27775957740619
41,9.27775957740619
42,9.27775957740619
43,9.27775957740619
44,9.337501603495
45,9.35688481512844
46,9.35688481512844
47,9.35688481512844
48,9.35688481512844
49,9.351623840127
50,9.2732959325553
51,9.2732959325553
52,9.2732959325553
53,9.2732959325553
54,9.27497157320182
55,9.2732959325553
56,9.2732959325553
57,9.2732959325553
58,9.27497157320182
59,9.27497157320182
60,9.2732959325553
61,9.2732959325553
62,9.2732959325553
63,9.2732959325553
64,9.2732959325553
65,9.2732959325553
66,9.2732959325553
67,9.2732959325553
68,9.2732959325553
69,9.2732959325553
70,9.2732959325553
71,9.2732959325553
72,9.35322653074023
73,9.35322653074023
74,9.35225102516777
75,9.34761624679598
76,9.34859175236844
77,9.35688481512844
78,9.33886873145754
79,9.32272742945672
80,9.33886873145754
81,9.32272742945672
82,9.33886873145754
83,9.32272742945672
84,9.35688481512844
85,9.2732959325553
86,9.2732959325553
87,9.2732959325553
88,9.2732959325553
89,9.2732959325553
90,9.27855690755674
91,9.34670350239123
92,9.31110101455048
93,9.32496171245594
94,9.32744087601697
95,9.33334736445465
96,9.34769373228073
97,9.34860647668548
98,9.2732959325553
99,9.2732959325553
100,9.2732959325553
101,9.2732959325553
102,9.2732959325553
103,9.2732959325553
104,9.27791024266618
105,9.27695990445625
106,9.2732959325553
107,9.2732959325553
108,9.27863554510277
109,9.28854540451376
110,9.2732959325553
111,9.2732959325553
112,9.2732959325553
113,9.2732959325553
114,9.2732959325553
115,9.30639005363773
116,9.2732959325553
117,9.2732959325553
118,9.2732959325553
119,9.2732959325553
120,9.2732959325553
121,9.2732959325553
122,9.2732959325553
123,9.2732959325553
124,9.2732959325553
125,9.27695990445625
126,9.27695990445625
127,9.27997256879616
128,9.27997256879616
129,9.27997256879616
130,9.29967642869064
131,9.30599261040012
132,9.31209118430613
133,9.28080892938829
134,9.28080892938829
135,9.28080892938829
136,9.28080892938829
137,9.28080892938829
138,9.35590930955598
139,9.35590930955598
140,9.35322653074023
141,9.2732959325553
142,9.2732959325553
143,9.2732959325553
144,9.2732959325553
145,9.2732959325553
146,9.2732959325553
147,9.2732959325553
148,9.27695990445625
149,9.32709153643174
150,9.32709153643174
151,9.32541589578522
152,9.32541589578522
153,9.35590930955598
154,9.35688481512844
155,9.32709153643174
156,9.35590930955598
157,9.35590930955598
158,9.32734173956761
159,9.34251327993984
