,Predicted_censored,CensoredProbability,NonCensoredProbability
1,0,0.769517004266602,0.230482995733398
2,0,0.783051382710276,0.216948617289724
3,1,0.253194845049779,0.746805154950221
4,0,0.771013196942746,0.228986803057254
5,1,0.413754860316148,0.586245139683852
6,1,0.0521325088643511,0.947867491135649
7,0,0.912213475617464,0.087786524382536
8,0,0.905748319522439,0.0942516804775606
9,1,0.00979293449541407,0.990207065504586
10,0,0.734509876573902,0.265490123426098
11,1,0.192339100295355,0.807660899704645
12,1,0.118956067289974,0.881043932710026
13,0,0.812288903100431,0.187711096899569
14,0,0.852701695264241,0.147298304735759
15,0,0.817126660124414,0.182873339875586
16,0,0.65497608922183,0.34502391077817
17,0,0.531845902073464,0.468154097926535
18,0,0.82996810788894,0.17003189211106
19,0,0.905654097852116,0.0943459021478836
20,0,0.521830646221908,0.478169353778092
21,0,0.74438517321177,0.25561482678823
22,0,0.791400564676614,0.208599435323386
23,0,0.830065914091791,0.169934085908209
24,0,0.785700495160988,0.214299504839012
25,1,0.0196911148065815,0.980308885193419
26,0,0.703100153582975,0.296899846417025
27,1,0.41937994129764,0.58062005870236
28,0,0.623109021091171,0.376890978908829
29,0,0.642892558492114,0.357107441507886
30,0,0.760822327414518,0.239177672585482
31,0,0.797003530668543,0.202996469331457
32,0,0.792015680238461,0.207984319761539
33,0,0.973317083932356,0.0266829160676436
34,0,0.715706237139918,0.284293762860082
35,0,0.600426570380822,0.399573429619177
36,0,0.623810675673411,0.376189324326589
37,1,0.184685902689385,0.815314097310615
38,0,0.536969635001673,0.463030364998327
39,0,0.523984702063439,0.476015297936561
40,0,0.559221177163582,0.440778822836418
41,1,0.472181296994507,0.527818703005493
42,1,0.0285091848795872,0.971490815120413
43,1,0.36035913149742,0.63964086850258
44,0,0.535833389857815,0.464166610142185
45,1,0.474670318545258,0.525329681454742
46,0,0.950335917370459,0.0496640826295415
47,0,0.886371615925831,0.113628384074169
48,1,0.20511675459767,0.79488324540233
49,0,0.800437629745364,0.199562370254636
50,1,0.334363510774041,0.665636489225959
51,0,0.733737243479454,0.266262756520546
52,0,0.723045109393083,0.276954890606917
53,0,0.739899535982818,0.260100464017182
54,1,0.206450572918342,0.793549427081658
55,1,0.204780101650346,0.795219898349654
56,1,0.319902775651277,0.680097224348723
57,0,0.822187499737509,0.177812500262491
58,0,0.862614884562799,0.137385115437201
59,0,0.802219568557979,0.197780431442021
60,0,0.632656183556165,0.367343816443835
61,1,0.0721803114580586,0.927819688541941
62,0,0.694128780556697,0.305871219443303
63,1,0.229699973102511,0.770300026897489
64,0,0.628184075182421,0.371815924817579
65,0,0.740598529749048,0.259401470250952
66,1,0.314594076004428,0.685405923995572
67,1,0.286300738415975,0.713699261584025
68,1,0.214002582766049,0.785997417233951
69,1,0.130365512964787,0.869634487035213
70,1,0.384491365970088,0.615508634029912
71,1,0.400580610290573,0.599419389709427
72,0,0.803087226723094,0.196912773276906
73,1,0.409272875018349,0.590727124981651
74,1,0.0988976141519581,0.901102385848042
75,1,0.0795727672782268,0.920427232721773
76,1,0.203547945120381,0.796452054879619
77,0,0.7019530510883,0.2980469489117
78,1,0.337895401484327,0.662104598515673
79,1,0.324615907020429,0.675384092979571
80,0,0.568095835772638,0.431904164227362
81,1,0.184597627795827,0.815402372204173
82,0,0.775849143272603,0.224150856727397
83,1,0.332242320667962,0.667757679332038
84,0,0.653088957103671,0.346911042896329
85,0,0.504722729152585,0.495277270847415
86,0,0.520238720222921,0.479761279777079
87,1,0.435823321519516,0.564176678480484
88,1,0.188056130281858,0.811943869718142
89,1,0.0491721316947279,0.950827868305272
90,1,0.476749917247073,0.523250082752927
91,1,0.102539592501756,0.897460407498244
92,0,0.876115802950651,0.123884197049349
93,0,0.972303009033189,0.027696990966811
94,0,0.90496178271326,0.0950382172867404
95,0,0.502312390702467,0.497687609297533
96,0,0.937306655513954,0.0626933444860461
97,1,0.0812404359347785,0.918759564065222
98,1,0.379365865386722,0.620634134613278
99,0,0.657360307771704,0.342639692228296
100,0,0.929438076164838,0.0705619238351621
101,1,0.163011046333614,0.836988953666386
102,0,0.885666136542207,0.114333863457793
103,0,0.693908423539984,0.306091576460016
104,1,0.428334867058963,0.571665132941037
105,1,0.260726222189209,0.739273777810791
106,0,0.568706336483098,0.431293663516902
107,0,0.816588249949864,0.183411750050136
108,1,0.291871496741489,0.708128503258511
109,0,0.740672961414474,0.259327038585526
110,0,0.845465628163697,0.154534371836303
111,0,0.645770392707062,0.354229607292938
112,0,0.677954198195783,0.322045801804217
113,1,0.069633075493388,0.930366924506612
114,1,0.498701305982756,0.501298694017244
115,1,0.308829216523513,0.691170783476487
116,1,0.000256848364276308,0.999743151635724
117,0,0.625778424769233,0.374221575230767
118,1,0.393914645694439,0.606085354305561
119,1,0.284971449573138,0.715028550426862
120,0,0.73208843858496,0.26791156141504
121,1,0.207793578329757,0.792206421670243
122,1,0.421525802484526,0.578474197515474
123,0,0.763471613233257,0.236528386766743
124,0,0.816223811281355,0.183776188718645
125,0,0.725583378019984,0.274416621980016
126,1,0.471036212112874,0.528963787887126
127,1,0.151250348076574,0.848749651923426
128,1,0.189798127303964,0.810201872696036
129,0,0.853572201581063,0.146427798418937
130,0,0.922926207146605,0.0770737928533955
131,0,0.80833217240982,0.19166782759018
132,0,0.582893588242486,0.417106411757514
133,0,0.619062223393224,0.380937776606776
134,1,0.305675426529815,0.694324573470185
135,1,0.354203121774032,0.645796878225968
136,1,0.187073032848876,0.812926967151124
137,0,0.747213561815825,0.252786438184175
138,0,0.825547655050906,0.174452344949094
139,0,0.900723465120346,0.0992765348796542
140,0,0.868680696360283,0.131319303639717
141,1,0.424382246444818,0.575617753555182
142,1,0.277833016930864,0.722166983069136
143,0,0.870192163463364,0.129807836536636
144,0,0.884626348468575,0.115373651531425
145,1,0.486991995258277,0.513008004741723
146,1,0.174922593161502,0.825077406838498
147,0,0.792544644530195,0.207455355469805
148,1,0.26962816432259,0.73037183567741
149,1,0.228744040661751,0.771255959338249
150,0,0.745031743867371,0.254968256132629
151,1,0.307165713923447,0.692834286076553
152,1,0.446860784312519,0.553139215687481
153,1,0.405566822066106,0.594433177933894
154,0,0.523709933706779,0.476290066293221
155,0,0.527310447121761,0.472689552878239
156,1,0.23176175863504,0.76823824136496
157,1,0.401067565107006,0.598932434892994
158,1,0.104540711693604,0.895459288306396
159,0,0.59173143789149,0.40826856210851
160,1,0.294039821510228,0.705960178489772
161,0,0.772264395087937,0.227735604912063
162,0,0.856101312615656,0.143898687384344
163,1,0.420180816243302,0.579819183756698
164,1,0.203006083369654,0.796993916630346
165,0,0.925128471825857,0.0748715281741435
166,1,0.0831583558535166,0.916841644146483
167,1,0.203543079776579,0.796456920223421
168,0,0.708614425982126,0.291385574017874
169,0,0.624054135685792,0.375945864314208
170,1,0.0727910752031318,0.927208924796868
171,1,0.300431670875137,0.699568329124863
172,1,0.2183710764422,0.7816289235578
173,1,0.400398255523585,0.599601744476415
174,0,0.567526156069222,0.432473843930778
175,0,0.805608943990625,0.194391056009375
176,1,0.34403284754254,0.65596715245746
177,0,0.829802298055278,0.170197701944722
178,0,0.903211623677223,0.096788376322777
179,1,0.0997229824040164,0.900277017595984
180,0,0.508667987909547,0.491332012090453
181,0,0.91763296469251,0.0823670353074896
182,0,0.959035686002863,0.0409643139971368
183,0,0.971521420933836,0.0284785790661641
184,0,0.914450791395778,0.085549208604222
185,0,0.864609877582535,0.135390122417465
186,0,0.884840030333408,0.115159969666592
187,1,0.253398710290194,0.746601289709806
188,0,0.924511735386271,0.0754882646137289
189,1,0.433305350138317,0.566694649861683
190,1,0.133190039245827,0.866809960754173
191,0,0.815962870784896,0.184037129215104
192,0,0.725379874223395,0.274620125776605
193,1,0.294741900498067,0.705258099501933
194,0,0.727001036562863,0.272998963437137
195,0,0.591153182951389,0.408846817048611
196,0,0.887591307956426,0.112408692043574
197,0,0.570299663224662,0.429700336775338
198,0,0.61593934338526,0.38406065661474
199,1,0.256442796780148,0.743557203219852
200,1,0.27240063345937,0.72759936654063
201,0,0.906063450889703,0.0939365491102974
202,0,0.975607052074438,0.0243929479255619
203,0,0.912479616182335,0.0875203838176649
204,1,0.297655683474073,0.702344316525927
205,0,0.685259772087147,0.314740227912853
206,0,0.629200830996128,0.370799169003872
207,1,0.150932527813005,0.849067472186995
208,0,0.881910406180473,0.118089593819527
209,0,0.799903102698181,0.200096897301819
210,1,0.02494686623636,0.97505313376364
211,0,0.640267964662338,0.359732035337662
212,0,0.777905275052106,0.222094724947894
213,0,0.543483186942495,0.456516813057505
214,1,0.195775739830354,0.804224260169646
215,1,0.250796604888397,0.749203395111603
216,0,0.797963753238757,0.202036246761243
217,0,0.64666366172597,0.35333633827403
218,1,0.267452157802482,0.732547842197518
219,1,0.184793678015622,0.815206321984378
