,Predicted_TipAmount
1,2.65359906491372
2,2.23450482877915
3,3.21305704649148
4,3.27620188092765
5,3.71404470037107
6,3.78730095742558
7,1.90879667323403
8,3.93312082866856
9,2.48382220322994
10,2.45997744441033
11,2.04636258950099
12,4.6925969180834
13,2.5186722353509
14,3.15816616703134
15,2.45550414548929
16,3.0836095981539
17,2.22452889320743
18,2.78018296330477
19,2.83348734921586
20,3.18843792552207
21,2.75634546139716
22,2.9646407796357
23,2.55010881861792
24,5.09156858759504
25,2.93059562200199
26,3.10970228724232
27,2.33906218205404
28,2.27669896667968
29,3.10301157038991
30,2.90594598869513
31,1.98872764862751
32,3.15922601709842
33,2.48499428491822
34,3.36477001701162
35,2.74350597587891
36,3.5011711085023
37,2.79041387445632
38,2.83821562371673
39,3.00868512826657
40,4.16240461269217
41,2.76565200952827
42,2.70576188147397
43,2.38294053130083
44,1.99225332910265
45,4.25594217884171
46,2.78188168847502
47,3.14322149520292
48,4.43936340053099
49,3.90455505226009
50,2.75895403576386
51,2.25454567611833
52,2.03913797225462
53,4.65132714320331
54,2.01609808792226
55,3.81206282235364
56,2.8919344214886
57,5.10717193080606
58,3.52590971800491
59,2.28863388545692
60,5.90320749357012
61,3.11861491360093
62,2.52433015532765
63,2.2684575510711
64,3.29863868494971
65,2.90780345633746
66,3.13616287734062
67,2.61247203399227
68,1.34857686887389
69,2.96819697244829
70,2.63438288834122
71,2.21525285741377
72,2.85105510923498
73,3.71209479738697
74,3.56719203225243
75,2.45472978333949
76,2.07676983503836
77,2.90126076589913
78,3.89880952597786
79,3.12816942078959
80,2.62651237946939
81,2.96860549728734
82,2.56873469463727
83,1.77358044318877
84,4.1828539848704
85,2.50637147926291
86,4.58950265725921
87,2.23582517727121
88,2.71730588420559
89,3.30700511193664
90,2.98143244343816
91,3.80323634057615
92,3.06403627780091
93,1.66465712730029
94,2.63403828392816
95,3.07882220715725
96,5.19384017507421
97,3.64824540824871
98,2.24965859286791
99,3.0732198782528
100,2.14417885102914
101,2.17823654803029
102,2.5478303097342
103,5.49325034703656
104,3.30489968523675
105,3.02241846446782
106,2.66648160213684
107,3.13695703576986
108,3.56983111895657
109,2.78569285686745
110,2.5611266312867
111,2.39683986688617
112,1.58701191770253
113,4.77764006750108
114,3.3009637458557
115,3.63503808799804
116,2.68294646038401
117,4.21283819174472
118,2.0084950939977
119,2.17173998130116
120,3.60361359067931
121,2.11293295873939
122,2.26253348603736
123,2.34862922861012
124,2.50362016093757
125,2.17632551184339
126,4.49164327774872
127,1.82221032236188
128,2.36341515796646
129,2.07544383991429
130,3.31539455395929
131,2.7906743728813
132,2.89075117032316
133,2.05618461163691
134,2.15614917745757
135,2.70641284252543
136,1.81223438679016
137,1.97914769852741
138,2.32948223195395
139,2.65312099598177
140,2.23868872721775
141,2.63396145995816
142,4.91339985601288
143,5.36356346821344
144,4.23943909792596
145,2.53858242467973
146,1.79756068905502
147,2.92298537116542
148,2.12038203922816
149,1.93776569202613
150,1.72958260540879
151,2.39486291071063
152,2.30865493651667
153,2.86914225582407
154,3.71943510540055
155,3.28105838556316
156,4.37816500993292
157,6.24908472658906
158,3.75164605081737
159,2.32344086587301
160,2.98024758199273
161,3.43971774232439
162,2.26555094941969
163,2.76378728497393
164,2.37101815189103
165,2.8462038870549
166,3.53496129055618
167,3.00840689726129
168,4.37608307904819
169,2.21996315894463
170,2.22363158337842
171,6.09934525309845
172,2.70775137701693
173,1.91431184925214
174,4.17039287603034
175,2.79198239503536
176,4.26668901741722
177,2.89011274863913
178,2.5773795656589
179,2.12077295527378
180,4.42534837417845
181,4.7906275794334
182,3.38901847163399
183,5.59020861895204
184,3.73778976693691
185,4.96827519037873
186,3.54715464405926
187,3.33882535433727
188,4.58808261651338
189,3.0866211745145
190,3.54964752765875
191,2.68834940478092
192,2.99347959383659
193,3.79400099488912
194,2.60543147834255
195,2.70631315027166
196,1.73416813595102
197,2.13403893860109
198,5.49378181955482
199,2.36893033398457
200,2.42476157497861
201,3.08337924788978
202,2.34508557516497
203,2.36893033398457
204,2.68074641085636
205,3.43201505614606
206,2.86888865013451
207,3.87811425844121
208,5.1732035706142
209,3.48362314476261
210,2.41897518447751
211,4.19635007807212
212,3.99563932736899
213,5.9087101302208
214,2.46574759600827
215,4.01395819411248
216,2.43181466999576
217,4.38462780439691
218,2.32073259925254
219,1.96764674750067
220,4.37635059399545
221,2.26158097227772
222,2.3680775124787
223,1.75153448893486
224,2.63966386825805
225,2.37713634194196
226,2.62945275338593
227,2.06268117836604
228,3.35181829987217
229,2.33080822707802
230,3.27738650198336
231,3.82322337898106
232,2.87846860023461
233,2.17765150696747
234,2.10061459385797
235,2.68207240598043
236,2.03641716626672
237,2.41336031620563
238,4.26866597359275
239,4.57154616868047
240,3.95697284440017
241,3.74144219285725
242,3.33688616741118
243,2.7471744003127
244,2.75410236016464
