,Predicted_price
4,12801.2222222222
5,17641.5882352941
7,17641.5882352941
9,17641.5882352941
11,12801.2222222222
12,12801.2222222222
13,17641.5882352941
14,17641.5882352941
19,6991.74193548387
20,6991.74193548387
21,6991.74193548387
22,6991.74193548387
23,6991.74193548387
24,6991.74193548387
25,6991.74193548387
26,6991.74193548387
27,6991.74193548387
29,9234.5
30,14191
31,6991.74193548387
32,6991.74193548387
33,6991.74193548387
34,6991.74193548387
35,6991.74193548387
36,6991.74193548387
37,6991.74193548387
38,6991.74193548387
39,6991.74193548387
40,9234.5
41,9234.5
42,12801.2222222222
43,9234.5
48,28985.7142857143
51,6991.74193548387
52,6991.74193548387
53,6991.74193548387
54,6991.74193548387
55,6991.74193548387
60,9234.5
61,9234.5
62,9234.5
63,9234.5
65,9234.5
66,14191
68,28985.7142857143
69,28985.7142857143
70,28985.7142857143
71,28985.7142857143
73,28985.7142857143
77,6991.74193548387
78,6991.74193548387
79,6991.74193548387
80,6991.74193548387
81,9234.5
82,9234.5
86,9234.5
87,9234.5
88,9234.5
89,9234.5
90,6991.74193548387
91,6991.74193548387
92,6991.74193548387
93,6991.74193548387
94,6991.74193548387
95,6991.74193548387
96,6991.74193548387
97,6991.74193548387
98,6991.74193548387
99,6991.74193548387
100,9234.5
101,9234.5
102,14191
103,14191
104,14191
105,17641.5882352941
106,17641.5882352941
107,17641.5882352941
108,17641.5882352941
109,17641.5882352941
112,17641.5882352941
113,17641.5882352941
116,17641.5882352941
117,17641.5882352941
118,17641.5882352941
119,6991.74193548387
120,6991.74193548387
121,6991.74193548387
122,6991.74193548387
123,6991.74193548387
124,9234.5
126,28985.7142857143
133,12801.2222222222
134,14191
135,17641.5882352941
136,14191
137,17641.5882352941
138,14191
139,6991.74193548387
140,6991.74193548387
141,6991.74193548387
142,6991.74193548387
143,6991.74193548387
144,12801.2222222222
145,9234.5
146,12801.2222222222
147,6991.74193548387
148,12801.2222222222
149,9234.5
150,12801.2222222222
151,6991.74193548387
152,6991.74193548387
153,6991.74193548387
154,6991.74193548387
155,6991.74193548387
156,14191
157,6991.74193548387
158,6991.74193548387
159,6991.74193548387
160,6991.74193548387
161,6991.74193548387
162,6991.74193548387
163,6991.74193548387
164,6991.74193548387
165,6991.74193548387
166,6991.74193548387
167,12801.2222222222
168,12801.2222222222
169,12801.2222222222
170,12801.2222222222
171,14191
172,14191
173,14191
174,12801.2222222222
175,9234.5
176,12801.2222222222
177,12801.2222222222
178,12801.2222222222
179,17641.5882352941
180,17641.5882352941
181,14191
183,6991.74193548387
184,6991.74193548387
185,6991.74193548387
186,6991.74193548387
187,6991.74193548387
188,12801.2222222222
189,12801.2222222222
191,6991.74193548387
195,14191
196,14191
197,14191
198,14191
199,14191
200,14191
201,14191
202,14191
203,14191
204,14191
205,14191
