,Predicted_censored,CensoredProbability,NonCensoredProbability
1,0,0.680106523466506,0.319893476533494
2,0,0.69620443326216,0.30379556673784
3,1,0.432052072918917,0.567947927081083
4,0,0.685722461708686,0.314277538291314
5,0,0.509413493490898,0.490586506509102
6,1,0.124628194024941,0.875371805975059
7,0,0.740188289191998,0.259811710808002
8,0,0.732323670866694,0.267676329133306
9,1,0.286677078297266,0.713322921702734
10,0,0.683878901176798,0.316121098823202
11,1,0.463893393874849,0.536106606125151
12,1,0.322455960915091,0.677544039084909
13,0,0.705196693509442,0.294803306490558
14,0,0.650082206378191,0.349917793621809
15,0,0.709399303589015,0.290600696410985
16,0,0.614109699941808,0.385890300058192
17,0,0.710381119271245,0.289618880728755
18,0,0.693480248806925,0.306519751193075
19,0,0.798490993437637,0.201509006562364
20,0,0.741556493328421,0.258443506671579
21,0,0.63674456594187,0.36325543405813
22,0,0.657106052324211,0.342893947675789
23,0,0.660550509657393,0.339449490342607
24,0,0.69241088493221,0.30758911506779
25,1,0.128898879347945,0.871101120652055
26,0,0.649916011152266,0.350083988847734
27,1,0.447503172558589,0.552496827441411
28,0,0.606118754383231,0.393881245616769
29,0,0.625067800441764,0.374932199558236
30,0,0.6246247264888,0.3753752735112
31,0,0.639817133770735,0.360182866229265
32,0,0.619763511480029,0.380236488519971
33,0,0.812877710143546,0.187122289856454
34,0,0.743132733026257,0.256867266973743
35,0,0.562222719272766,0.437777280727234
36,0,0.622993238189414,0.377006761810586
37,1,0.414756699693934,0.585243300306066
38,0,0.742928914827846,0.257071085172154
39,0,0.537835422024796,0.462164577975204
40,0,0.636447778989215,0.363552221010785
41,0,0.537700606286766,0.462299393713234
42,0,0.531418197720998,0.468581802279002
43,1,0.319624890427357,0.680375109572643
44,0,0.588382434036993,0.411617565963007
45,0,0.545824506725751,0.454175493274249
46,0,0.805968485835832,0.194031514164168
47,0,0.711994897267978,0.288005102732022
48,1,0.283527853201371,0.716472146798629
49,0,0.704774012437469,0.295225987562531
50,0,0.521421325630179,0.478578674369821
51,0,0.641914115963084,0.358085884036916
52,0,0.607919713709374,0.392080286290626
53,0,0.618564259273115,0.381435740726885
54,1,0.338926373249868,0.661073626750132
55,1,0.324380413856862,0.675619586143138
56,1,0.439434699237071,0.560565300762929
57,0,0.72835437426621,0.27164562573379
58,0,0.793215980640908,0.206784019359092
