,Predicted_Adjusted,AuditLowriskProbability,AuditHighriskProbability
1,-1.60051023584803,0.83208968555044,0.16791031444956
2,-1.60051023584803,0.83208968555044,0.16791031444956
3,-1.60051023584803,0.83208968555044,0.16791031444956
4,-1.25443620306711,0.778066844392912,0.221933155607088
5,-1.26057996346564,0.779125929104329,0.220874070895671
6,-1.60051023584803,0.83208968555044,0.16791031444956
7,-1.25443620306711,0.778066844392912,0.221933155607088
8,-1.60051023584803,0.83208968555044,0.16791031444956
9,-1.60051023584803,0.83208968555044,0.16791031444956
10,-1.60051023584803,0.83208968555044,0.16791031444956
11,-1.60051023584803,0.83208968555044,0.16791031444956
12,-1.60051023584803,0.83208968555044,0.16791031444956
13,-1.60051023584803,0.83208968555044,0.16791031444956
14,-1.60051023584803,0.83208968555044,0.16791031444956
15,-1.25443620306711,0.778066844392912,0.221933155607088
16,-1.60051023584803,0.83208968555044,0.16791031444956
17,-1.60051023584803,0.83208968555044,0.16791031444956
18,-1.60051023584803,0.83208968555044,0.16791031444956
19,-1.60051023584803,0.83208968555044,0.16791031444956
20,-1.60051023584803,0.83208968555044,0.16791031444956
21,-1.60051023584803,0.83208968555044,0.16791031444956
22,-1.59436647544951,0.831229549001341,0.168770450998659
23,-1.60051023584803,0.83208968555044,0.16791031444956
24,-1.60051023584803,0.83208968555044,0.16791031444956
25,-1.60051023584803,0.83208968555044,0.16791031444956
26,-1.60051023584803,0.83208968555044,0.16791031444956
27,-1.59436647544951,0.831229549001341,0.168770450998659
28,-1.26057996346564,0.779125929104329,0.220874070895671
29,-1.60051023584803,0.83208968555044,0.16791031444956
30,-1.60051023584803,0.83208968555044,0.16791031444956
31,-1.60051023584803,0.83208968555044,0.16791031444956
32,-1.59436647544951,0.831229549001341,0.168770450998659
33,-1.60051023584803,0.83208968555044,0.16791031444956
34,-1.60051023584803,0.83208968555044,0.16791031444956
35,-1.60051023584803,0.83208968555044,0.16791031444956
36,-1.60051023584803,0.83208968555044,0.16791031444956
37,-1.59436647544951,0.831229549001341,0.168770450998659
38,-1.26057996346564,0.779125929104329,0.220874070895671
39,-1.60051023584803,0.83208968555044,0.16791031444956
40,-1.60051023584803,0.83208968555044,0.16791031444956
41,-1.25443620306711,0.778066844392912,0.221933155607088
42,-1.60051023584803,0.83208968555044,0.16791031444956
43,-1.60051023584803,0.83208968555044,0.16791031444956
44,-1.60051023584803,0.83208968555044,0.16791031444956
45,-1.59436647544951,0.831229549001341,0.168770450998659
46,-1.25443620306711,0.778066844392912,0.221933155607088
47,-1.60051023584803,0.83208968555044,0.16791031444956
48,-1.25780963808462,0.778648818737609,0.221351181262391
49,-1.60051023584803,0.83208968555044,0.16791031444956
50,-1.26395339848314,0.77970591253393,0.22029408746607
51,-1.60051023584803,0.83208968555044,0.16791031444956
52,-1.25443620306711,0.778066844392912,0.221933155607088
53,-1.25780963808462,0.778648818737609,0.221351181262391
54,-1.60051023584803,0.83208968555044,0.16791031444956
55,-1.60051023584803,0.83208968555044,0.16791031444956
56,-1.25443620306711,0.778066844392912,0.221933155607088
57,-1.60051023584803,0.83208968555044,0.16791031444956
58,-1.60051023584803,0.83208968555044,0.16791031444956
59,-1.60051023584803,0.83208968555044,0.16791031444956
60,-1.59436647544951,0.831229549001341,0.168770450998659
61,-1.59436647544951,0.831229549001341,0.168770450998659
62,-1.60051023584803,0.83208968555044,0.16791031444956
63,-1.60051023584803,0.83208968555044,0.16791031444956
64,-1.60051023584803,0.83208968555044,0.16791031444956
65,-1.59436647544951,0.831229549001341,0.168770450998659
66,-1.60051023584803,0.83208968555044,0.16791031444956
67,-1.25443620306711,0.778066844392912,0.221933155607088
68,-1.60051023584803,0.83208968555044,0.16791031444956
69,-1.60051023584803,0.83208968555044,0.16791031444956
70,-1.60051023584803,0.83208968555044,0.16791031444956
71,-1.60051023584803,0.83208968555044,0.16791031444956
72,-1.26057996346564,0.779125929104329,0.220874070895671
73,-1.60051023584803,0.83208968555044,0.16791031444956
74,-1.60051023584803,0.83208968555044,0.16791031444956
75,-1.25443620306711,0.778066844392912,0.221933155607088
76,-1.60051023584803,0.83208968555044,0.16791031444956
77,-1.60051023584803,0.83208968555044,0.16791031444956
78,-1.25780963808462,0.778648818737609,0.221351181262391
79,-1.60051023584803,0.83208968555044,0.16791031444956
80,-1.60051023584803,0.83208968555044,0.16791031444956
81,-1.59436647544951,0.831229549001341,0.168770450998659
82,-1.60051023584803,0.83208968555044,0.16791031444956
83,-1.60051023584803,0.83208968555044,0.16791031444956
84,-1.25443620306711,0.778066844392912,0.221933155607088
85,-1.60051023584803,0.83208968555044,0.16791031444956
86,-1.59436647544951,0.831229549001341,0.168770450998659
87,-1.60051023584803,0.83208968555044,0.16791031444956
88,-1.26395339848314,0.77970591253393,0.22029408746607
89,-1.60051023584803,0.83208968555044,0.16791031444956
90,-1.60051023584803,0.83208968555044,0.16791031444956
91,-1.59436647544951,0.831229549001341,0.168770450998659
92,-1.60051023584803,0.83208968555044,0.16791031444956
93,-1.60051023584803,0.83208968555044,0.16791031444956
94,-1.25443620306711,0.778066844392912,0.221933155607088
95,-1.60051023584803,0.83208968555044,0.16791031444956
96,-1.60051023584803,0.83208968555044,0.16791031444956
97,-1.60051023584803,0.83208968555044,0.16791031444956
98,-1.60051023584803,0.83208968555044,0.16791031444956
99,-1.26395339848314,0.77970591253393,0.22029408746607
100,-1.59436647544951,0.831229549001341,0.168770450998659
101,-1.59436647544951,0.831229549001341,0.168770450998659
102,-1.60051023584803,0.83208968555044,0.16791031444956
103,-1.31591447669336,0.788501178841564,0.211498821158436
