,Predicted_AverageOzoneReading
5,4.67861628146757
6,7.53869234453321
7,-0.093930604882451
8,1.91497776185031
9,3.63493170638822
12,4.82542695025351
13,7.97849859368465
14,4.92994281664128
15,6.28786938964419
16,6.74554638516944
19,9.52196626574063
21,5.33705853690304
22,2.2234619057404
23,4.47300785721027
27,10.1506507099505
29,4.26081149020949
30,7.62323429877708
33,14.419339176982
34,9.36920288406225
35,3.00556673942768
36,3.23650778456432
37,4.65096744771545
40,1.25225087141471
41,5.52697747900571
43,7.47272173708237
44,13.2306209019885
48,11.1573626025104
49,14.5883444378767
51,3.76804381211601
54,4.38574672629865
55,1.28815369439481
56,13.5376198643954
57,12.4688253423008
58,18.1793683622599
61,1.72562184999266
62,-4.32073762225159
63,-3.94812087960717
65,8.34626861578088
68,4.98944803120371
69,4.18028251552369
70,3.4405072165532
71,6.0840692137882
72,11.3140319655816
75,16.4244681236048
76,13.3081965317199
77,17.7471908940457
78,12.7731476981028
79,5.79333034363539
82,14.7828765118964
83,15.3409358390199
85,11.5273598053125
86,10.4984227743383
89,10.4045674264679
90,13.9021651108729
91,12
92,7.73862693638741
93,12.8391572277112
96,4.26695203484175
97,7.05927473047302
98,13.9110637504482
99,2.70744100878248
100,10.6077286964029
103,3.27034751883948
104,2.66682182450937
105,4.13892543441341
106,4.50219445531154
110,15.4044351466493
111,21.1108920289034
112,21.7933656764698
113,6.57302651496176
114,15.5555103984623
117,10.0116564783136
118,8.08745390046456
119,6.26016613841678
120,17.6256377334446
121,23.6172900135553
125,12.5257604043057
127,9.14745390140452
128,13.2110333130976
131,19.7977211526665
132,24.5709307879813
133,26.4416042851202
134,27.1975464825958
135,25.6086501027417
146,11.4992995700868
149,12.9711984459954
154,16.1465205896249
155,16.0839775659952
156,13.4686728562666
159,10.5874735816308
160,10.0286863231861
161,3.02217160320332
162,4.54255481865788
163,12.1669712998619
166,23.5018058054275
167,22.0043970222887
168,15.9616283217436
169,16.2147313247633
170,22.2703964381679
173,19.8977248389256
174,16.3726840484247
175,18.5114565179521
176,19.2719096510235
188,33.0864723684669
191,27.2259025667933
194,20.9442395908148
195,20.8940303877219
196,24.4239251836712
198,15.8120050858858
201,19.21884943039
202,24.7750562688962
203,28.0185375742027
205,20.7272358464492
208,21.2761735053797
209,24.7961912932227
210,22.4358421698654
215,11.5726272048961
216,12.0129993200311
222,18.0767320402739
224,24.2973885904523
225,21.2132155971854
229,5.02592865253709
230,9.88630413880403
231,6.58315156726136
233,19.1078764558251
237,19.7115471067434
238,23.9733406246007
239,21.3007741637727
240,28.4029146768166
243,27.9323411890197
244,27.2967667807916
245,21.9439311056213
246,16.8768650276234
247,18.1234134425806
251,21.214078087975
252,17.7550635704774
257,17.9265121972217
258,19.7847050724242
259,6.31833271052337
261,5.99441103987665
265,18.2045224616553
266,15.4975080929752
268,11.0037730677324
271,11.878610613094
272,12.038717564557
273,10.0232293375676
274,7.20103168051926
275,3.0935701553931
278,13.1867053681312
279,21.4716552833455
280,22.517139207407
281,19.8520859792139
282,13.9088449471192
286,16.9898995087045
287,19.5608029066978
288,18.373662201054
289,11.7930775876641
292,8.68830319441566
293,13.8801938582197
294,11.2381314342593
295,12.7524904351192
296,7.09386638138587
301,5.60415978853889
302,5.49228303292424
303,7.53599762582432
308,12.3585276669381
310,11.3537262344809
314,10.7275874250389
315,10.742662810901
316,2.88064010791634
317,-1.84694185114861
320,5.34863628240656
321,5.2361087956751
322,8.10191573116085
323,5.95020466960478
324,10.1812249553648
327,11.9095918724364
328,12.081206468787
329,9.99652613112943
331,-1.25507810033239
334,0.1497563864862
335,5.50119842147364
336,2.49824995260547
337,4.46622839541406
338,7.04891013905159
341,5.07405802582868
342,6.3181958925171
343,4.6955383573809
344,2.29938997228418
345,5.9495765222158
348,3.02070466339626
349,5.1620138904644
350,4.40197140586502
351,0.656132612438623
352,0.493205801204994
355,3.31367303126528
356,1.78966615319413
357,-0.229553422080285
358,0.0730737310220374
362,4.84749265882594
363,2.52544026557766
364,2.14753800499827
365,0.845973584559274
